loss,mae,val_loss,val_mae,road_id
0.06432019174098969,0.18395809829235077,0.05571693927049637,0.17111936211585999,NL-007
0.06367450952529907,0.18193228542804718,0.05362289771437645,0.16449695825576782,NL-007
0.06161843612790108,0.17884935438632965,0.05283245071768761,0.16645938158035278,NL-007
0.06304094940423965,0.17875710129737854,0.05543860048055649,0.165487602353096,NL-007
0.06094829738140106,0.17633980512619019,0.05035026744008064,0.16314178705215454,NL-007
0.059487659484148026,0.17369601130485535,0.05528054013848305,0.1718689352273941,NL-007
0.061487361788749695,0.17580580711364746,0.05322137102484703,0.17041964828968048,NL-007
0.05966006591916084,0.17411918938159943,0.052553221583366394,0.1622210592031479,NL-007
0.05923585966229439,0.17179106175899506,0.050291758030653,0.1639266163110733,NL-007
0.05581334978342056,0.16845792531967163,0.05078186094760895,0.16316336393356323,NL-007
0.05597936734557152,0.16792035102844238,0.05121809244155884,0.15847869217395782,NL-007
0.056805938482284546,0.1691945642232895,0.05129041522741318,0.16701695322990417,NL-007
0.05383673682808876,0.16577675938606262,0.04892616346478462,0.15920577943325043,NL-007
0.057472679764032364,0.16843824088573456,0.05024690553545952,0.16120371222496033,NL-007
0.05403360724449158,0.16424934566020966,0.04977096617221832,0.16809844970703125,NL-007
0.05458895117044449,0.16471990942955017,0.04961594194173813,0.16154465079307556,NL-007
0.05470936372876167,0.16521939635276794,0.04985751584172249,0.16838611662387848,NL-007
0.051926273852586746,0.16003035008907318,0.04800876975059509,0.16024133563041687,NL-007
0.05210532620549202,0.1611856073141098,0.050603482872247696,0.1686832159757614,NL-007
0.05428662151098251,0.16285473108291626,0.05426923185586929,0.1728822886943817,NL-007
0.05329872667789459,0.16117069125175476,0.054594140499830246,0.18044599890708923,NL-007
0.05203910171985626,0.16011546552181244,0.051208097487688065,0.17361584305763245,NL-007
0.05104587599635124,0.15820205211639404,0.05840066075325012,0.18912284076213837,NL-007
0.05147305130958557,0.15864920616149902,0.05212031304836273,0.17039822041988373,NL-007
0.052204325795173645,0.15818354487419128,0.04994077980518341,0.1682618409395218,NL-007
0.05111660063266754,0.1585896760225296,0.05589338764548302,0.1850547045469284,NL-007
0.2635340690612793,0.36393842101097107,0.08764912933111191,0.20646081864833832,NL-008
0.09907045215368271,0.2274639755487442,0.05738995969295502,0.1744328886270523,NL-008
0.08150947093963623,0.20540378987789154,0.0571773499250412,0.1689561903476715,NL-008
0.0800594687461853,0.19975534081459045,0.07016786932945251,0.18231931328773499,NL-008
0.0740421861410141,0.19561158120632172,0.056583795696496964,0.16317641735076904,NL-008
0.07114871591329575,0.18780791759490967,0.051281556487083435,0.15927289426326752,NL-008
0.06798077374696732,0.18359552323818207,0.05404791235923767,0.1597660630941391,NL-008
0.06792045384645462,0.18335118889808655,0.053694017231464386,0.1662064641714096,NL-008
0.06640855222940445,0.181620791554451,0.05280574411153793,0.16534318029880524,NL-008
0.06339702010154724,0.17771026492118835,0.04896331578493118,0.15601755678653717,NL-008
0.06297027319669724,0.1753273606300354,0.057850856333971024,0.17100317776203156,NL-008
0.0640055239200592,0.17648303508758545,0.054024580866098404,0.1568973809480667,NL-008
0.06002939119935036,0.17389696836471558,0.04795467108488083,0.15010321140289307,NL-008
0.0585733987390995,0.17009475827217102,0.06745576858520508,0.1723797768354416,NL-008
0.06261958926916122,0.1746920496225357,0.04531484469771385,0.15213271975517273,NL-008
0.05978986620903015,0.1708243489265442,0.04456031695008278,0.1489580273628235,NL-008
0.060722820460796356,0.1708226054906845,0.04578665643930435,0.1518336832523346,NL-008
0.058854542672634125,0.16955208778381348,0.04906788095831871,0.16218453645706177,NL-008
0.05749072879552841,0.16826753318309784,0.04949250817298889,0.15904788672924042,NL-008
0.056530505418777466,0.16753056645393372,0.05461188778281212,0.16390353441238403,NL-008
0.05605343356728554,0.16655594110488892,0.049388445913791656,0.16067638993263245,NL-008
0.054171353578567505,0.16366158425807953,0.05445178970694542,0.16857875883579254,NL-008
0.055617980659008026,0.16430918872356415,0.049826111644506454,0.1550818383693695,NL-008
0.05557442083954811,0.16475312411785126,0.04611201211810112,0.15374261140823364,NL-008
0.24612164497375488,0.36590707302093506,0.07612066715955734,0.20034870505332947,NL-009
0.08905953168869019,0.22274988889694214,0.08065664768218994,0.20120590925216675,NL-009
0.07715403288602829,0.206953227519989,0.07060359418392181,0.18859101831912994,NL-009
0.07503771781921387,0.20345860719680786,0.08452804386615753,0.1968868225812912,NL-009
0.07252159714698792,0.19969595968723297,0.06421428173780441,0.1769285351037979,NL-009
0.06805289536714554,0.19309361279010773,0.07293722033500671,0.18194787204265594,NL-009
0.06676273792982101,0.1899588406085968,0.06283380091190338,0.17213930189609528,NL-009
0.06560404598712921,0.1891518235206604,0.06954743713140488,0.17817895114421844,NL-009
0.06381988525390625,0.18567214906215668,0.07036823034286499,0.18483228981494904,NL-009
0.0636473074555397,0.18718791007995605,0.06751997768878937,0.17850999534130096,NL-009
0.06505292654037476,0.1859390288591385,0.06646864116191864,0.1750645935535431,NL-009
0.06026053428649902,0.1819872409105301,0.05831592157483101,0.16906748712062836,NL-009
0.06015090271830559,0.17984245717525482,0.06142857298254967,0.16881583631038666,NL-009
0.0609184205532074,0.17987702786922455,0.06482552736997604,0.1761903166770935,NL-009
0.057848427444696426,0.17708605527877808,0.0656786859035492,0.18019834160804749,NL-009
0.05919229984283447,0.1780051738023758,0.05719577893614769,0.16745613515377045,NL-009
0.05847258120775223,0.17665092647075653,0.062458403408527374,0.17250104248523712,NL-009
0.0576472282409668,0.1758122444152832,0.06094972789287567,0.1719801276922226,NL-009
0.05664680153131485,0.17436552047729492,0.06420131772756577,0.17403267323970795,NL-009
0.056052614003419876,0.1738421767950058,0.05933227390050888,0.16811679303646088,NL-009
